Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,ACA.PA,BNP.PA,ORA.PA,ACA.PA,BNP.PA,ORA.PA,ACA.PA,BNP.PA,ORA.PA,ACA.PA,BNP.PA,ORA.PA,ACA.PA,BNP.PA,ORA.PA
Date,,,,,,,,,,,,,,,
2022-01-18,10.556791305541992,53.864295959472656,8.164011001586914,10.589230820807519,54.43549489252268,8.169740106918221,10.46719592771905,53.3420551562265,7.865277185162343,10.575328381862889,53.603175557849575,7.993773836848587,5913413,2583320,8540749
2022-01-19,10.457926750183105,53.36653518676758,8.146821975708008,10.58150626931091,54.0356566171342,8.176285493781068,10.380689182432208,53.06461218777717,8.096896033405763,10.55061138952896,53.603176527770614,8.139455315657845,5865550,3220620,6625582
2022-01-20,10.419307708740234,52.31389236450195,8.115720748901367,10.513537715849033,53.64397347599664,8.192654654478016,10.297272826129449,51.48156989295021,8.097714658893173,10.400770634010897,53.04013369707532,8.147639819723471,3958223,3365869,6770747
2022-01-21,10.260200500488281,50.951168060302734,8.100171089172363,10.320445631446516,51.86509261866574,8.1239055052393,10.135075601102358,50.47788847900837,8.020781621696694,10.27101367246088,51.62028950776084,8.074799117037669,7371683,4637406,11642546
2022-01-24,9.934259414672852,49.04172134399414,8.173011779785156,10.25865531632631,51.04092696394747,8.308874281307112,9.869379645068472,48.4297198141799,8.110809633038627,10.207678722790353,50.73900708082333,8.110809633038627,8881109,4598614,16216100
2022-01-25,10.098001480102539,50.641090393066406,8.299053192138672,10.161335873895593,50.73084800744626,8.393992411012901,9.979055860106772,49.35996737174309,8.176285668920896,10.071740500519251,49.67820768607423,8.195928535078293,5362979,3903495,13442790
2022-01-26,10.29263973236084,52.18333435058594,8.310511589050293,10.427032429792654,52.77901550357772,8.387445499467681,10.139709958746968,51.17149038794724,8.276136962761495,10.148978496837996,51.24493070066134,8.343249439877521,6205467,3592168,7819336
2022-01-27,10.351340293884277,52.63212966918945,8.45128345489502,10.49191152654244,53.61132959139898,8.593693050608833,10.14897856136238,51.669247047922866,8.276136012114446,10.226215397155908,51.71004652588149,8.277772787388008,5154259,4330710,13712527
2022-01-28,10.243207931518555,51.228607177734375,8.57077693939209,10.363698191954045,52.42813117503372,8.57077693939209,10.087188888350386,50.58396793057148,8.439825546485226,10.349795016308667,52.31389138725297,8.461105186859184,6194981,4386592,12077212
2022-01-31,10.257109642028809,51.40813064575195,8.528219223022461,10.365242089337366,51.89773064487686,8.626432785718464,10.167514269869379,50.918530646627055,8.452922080235657,10.349794281182414,51.82429033372804,8.593694931486464,4089127,3259697,9749338
2022-02-01,10.439390182495117,52.40365219116211,8.410362243652344,10.442480186237955,52.46077208514107,8.539676876522266,10.304997485739875,51.65292869303731,8.354707973137637,10.349794805794264,52.09357054327573,8.538040100997122,4402737,2627765,11307057
2022-02-02,10.474920272827148,51.791648864746094,8.497116088867188,10.583051994926587,52.79532785640588,8.518395727996786,10.385324891236104,51.032766742114916,8.40545043140542,10.481098807465909,52.79532785640588,8.43818827771774,5471526,4933764,9772883
2022-02-03,10.613945960998535,51.93036651611328,8.562593460083008,10.64020694072102,52.37100834092972,8.608426297798855,10.44402448763768,50.93484308511331,8.480749218523561,10.516627419516016,51.64476706269554,8.528218831796123,5515845,4685476,9814519
2022-02-04,10.487277030944824,52.46893310546875,8.582236289978027,10.703541190129519,54.517093721701706,8.62152202529377,10.397681658304982,52.118048870167335,8.523307687004415,10.672646310245991,53.85613406850793,8.601879157635897,7826782,5753921,6455899
2022-02-07,10.556791305541992,53.60317611694336,8.63788890838623,10.612401797912598,53.76637403505943,8.659168547521553,10.434756412453524,52.15884901664991,8.508574298338015,10.596954725373239,53.040132715920336,8.582234647693502,5156599,4012413,7001204
2022-02-08,10.73134708404541,53.85613250732422,8.804853439331055,10.803950016843496,54.31309163943639,8.898155882314915,10.476464134183171,51.21228463278693,8.718098098012359,10.530529991247265,51.61212698618571,8.718098098012359,6608503,5928287,15297589
2022-02-09,10.782323837280273,54.43549728393555,8.852324485778809,10.847202866739563,54.5252580095869,8.934169514136848,10.68500455649927,53.195176878137616,8.737741602183963,10.75142895611984,54.223335002795814,8.81140197159979,5158235,4639837,10293385
2022-02-10,10.932164192199707,54.31309509277344,8.881787300109863,11.018669563623769,55.545259945892305,8.952173325825324,10.813218569899561,54.19069976431929,8.839228017386317,10.851837354967616,54.62317985979502,8.8474126749559,7342064,4697568,7812457
2022-02-11,10.856471061706543,52.958534240722656,8.9374418258667,10.90590301731971,53.758212762639864,8.940715376776723,10.701996660785424,51.99565157359674,8.81631185634459,10.844113256951264,53.62765567207447,8.898156092818695,6322995,5486958,7390584
2022-02-14,10.47337532043457,50.388126373291016,8.906340599060059,10.558336061868848,51.16332894005565,8.906340599060059,10.345161154884723,49.8414064962596,8.682085974369206,10.530530447064287,51.08988863135583,8.842501674209409,9771279,5870770,12535825
2022-02-15,10.552156448364258,51.84061050415039,8.911251068115234,10.596954504638626,52.093572266425255,8.960358234376331,10.355973990670769,50.14332781743122,8.867055008746213,10.38068960085575,50.175968647299115,8.914525399553927,6084731,5033747,9022188
2022-02-16,10.379144668579102,51.204124450683594,8.899792671203613,10.627849079794021,52.24860599318304,8.965269151677736,10.342071254368612,50.84508469864954,8.86378127039497,10.596954199655924,52.02012643396142,8.927620194918413,6958232,3417509,6409029
2022-02-17,10.152068138122559,50.60844421386719,8.94890022277832,10.382235492112981,51.21228394831649,9.104404821721717,10.057838856748695,50.14332332472631,8.837591684177404,10.34979523930287,50.86140595347738,8.921072697862119,7776219,3056110,12054189
2022-02-18,10.084098815917969,50.52684783935547,9.012739181518555,10.216946880895863,51.228610133702226,9.133869154010844,10.014585147940403,50.2167692868588,8.939078820513314,10.148978583106668,50.59212950059746,8.998007421530286,5418017,3610563,8655052
2022-02-21,9.91263198852539,49.8250846862793,8.958722114562988,10.189142027504957,51.195968335079435,9.060209224887304,9.819947343196228,49.21308316852212,8.925984261503663,10.148978607536444,50.85324586647906,9.002918177166478,6743933,3342508,8461833
2022-02-22,9.883281707763672,49.50684356689453,8.991458892822266,9.957430013056202,50.16780635718211,8.991458892822266,9.523356299425833,47.9319624522997,8.788483915904399,9.612951677259584,48.16860068435747,8.85395961419637,9132948,5123430,9200448
2022-02-23,9.792142868041992,48.59292221069336,9.002918243408203,9.98832533856302,50.32284571201421,9.096221476553183,9.756613347411884,48.15228034976798,8.968543614522787,9.926535572468334,49.77612582415559,8.98163859973647,5656562,3938029,7672068
2022-02-24,9.160340309143066,44.95355224609375,8.770478248596191,9.498640089207935,46.93643744076027,8.914525416209925,8.991963472451378,43.974349181241024,8.709913654048263,9.279285927549072,45.230993062588674,8.77702613095388,20011419,10862668,19543440
2022-02-25,9.31790542602539,46.30811309814453,8.914525985717773,9.385874461269403,46.6345151404323,8.968543481890869,8.829765846982239,44.03962855392632,8.68208668435137,9.191235893824826,45.28811060699597,8.729557078280441,14035635,8334214,11888630
2022-02-28,8.856025695800781,42.848262786865234,8.850686073303223,9.005866198726562,43.93354691913826,8.880150371727007,8.715454467340246,42.06490162972412,8.721371451952708,8.959524245952688,43.835627552695755,8.76065718318442,14160219,9992267,9800121
2022-03-01,8.168614387512207,39.931060791015625,8.832679748535156,8.882286645133249,43.34602732279689,8.968542248327404,8.11300316046555,39.74745846505702,8.767204051908786,8.781878099014609,42.86458599657769,8.839227630410543,18873478,9078086,10964734
2022-03-02,8.292194366455078,40.77154541015625,8.842501640319824,8.398781452607787,41.632427882263585,8.870329164070602,7.8442182047042,37.262736971808415,8.690270598730763,7.961618462834834,37.7400974574411,8.814674897100957,15921624,8546584,10560222
2022-03-03,8.310730934143066,41.42026138305664,8.775388717651367,8.661387790023523,42.75850731763605,8.860507279454774,8.252030440376982,41.00410172030377,8.662442633515356,8.384878499820616,41.648744066560816,8.840864414341391,14911012,6764882,8778611
2022-03-04,7.697466850280762,38.5112190246582,8.536402702331543,8.29528351406588,40.922506734582555,8.793395173786305,7.697466850280762,38.5112190246582,8.420183062678538,8.1871517958462,40.80010517394034,8.773752307854542,21204265,9905718,13399146
2022-03-07,7.5159592628479,36.96489334106445,8.407089233398438,7.635676834028394,37.687056919946144,8.449648521917709,6.928183841817721,35.14520908901815,8.096079228188072,7.279613387593281,36.72009334134897,8.382535257345927,55409328,11232668,14307608
2022-03-08,7.588561534881592,38.160335540771484,8.403814315795898,7.912186175321748,39.91474120123367,8.672265013773941,7.292743242344529,36.53241231532919,8.364529361807962,7.337540557852409,36.72009241413199,8.5756882335225,15031019,9239001,12609098
2022-03-09,8.276745796203613,41.95882797241211,8.574051856994629,8.304551408701846,42.146511201317445,8.621522251837169,7.836493579645728,40.41658444689374,8.498754716015563,8.0017811479665,41.19994885633891,8.547861886450603,17394965,8940185,13938714
2022-03-10,7.660392761230469,40.265621185302734,8.62315845489502,8.375609618639269,42.11386528607016,8.70172914184239,7.62486324508431,39.996339021132286,8.524944901077822,8.360162547361128,41.98330508572105,8.659169857135076,22582800,6489280,10922576
2022-03-11,7.695922374725342,40.00857925415039,8.587146759033203,7.936902900150291,42.00778488615587,8.750836805208731,7.383111597378177,38.853938726668716,8.531492486767599,7.710597499155404,40.3186609027098,8.618247836585274,15586100,6630303,9957196
2022-03-14,7.770070552825928,41.624267578125,8.673901557922363,7.997147898567998,42.18731104402782,8.74592514244369,7.740720304453701,40.66546569110641,8.610063411828293,7.816412507503695,41.16730837426313,8.690270873713002,12436498,4571552,9612017
2022-03-15,7.841128349304199,41.85274887084961,8.732831001281738,7.853486153981738,42.43210962051907,8.754110645544948,7.575431497480882,40.33498445175981,8.583873491439263,7.754622243377343,41.04490541421113,8.610064243126606,9744267,5034069,6416412
2022-03-16,8.369431495666504,44.34971237182617,8.667353630065918,8.457481500436415,45.443155297565596,8.790120364668764,7.8874704733804375,42.72586995496299,8.629704675654411,7.916820720501093,43.16651183088804,8.78521003871867,14328755,7170956,10538829
2022-03-17,8.346260070800781,43.28890609741211,8.74265193939209,8.506913750441214,44.89643105653085,8.74265193939209,8.180972490367067,42.530023977519555,8.647711933411497,8.465205696933344,44.47210963691776,8.688634443984576,8834152,4871296,6445175
2022-03-18,8.414228439331055,43.53371047973633,8.628067970275879,8.414228439331055,43.53371047973633,8.71809763821081,8.255119405880532,42.64426807256086,8.575687257057634,8.380244293093632,43.29707223815094,8.691906891335753,15421719,8395483,21491186
2022-03-21,8.409594535827637,43.01146697998047,8.708276748657227,8.508458452804161,44.05595171270904,8.757383133745437,8.338536233611775,42.98698791476365,8.593693882564871,8.395692096743348,43.419468001864864,8.593693882564871,7718471,2714810,7150395
2022-03-22,8.536263465881348,43.737709045410156,8.752472877502441,8.635127375889393,44.30891110833173,8.791757829781055,8.394146871466797,43.32154936563635,8.691907502841515,8.457481264575184,43.52554988005114,8.719735027004301,6698526,2800581,5696860
2022-03-23,8.383334159851074,42.619789123535156,8.749199867248535,8.568703448832121,43.802992785933625,8.840866330804529,8.313820492335163,42.595310056738256,8.705003801428838,8.533174666577187,43.73771112407395,8.75902130193425,6394919,3538842,6170575
2022-03-24,8.244307518005371,41.69770050048828,8.768841743469238,8.423498287708759,42.913544836871154,8.788484610615937,8.196420926443786,41.68954185020945,8.711550698067999,8.403416576217726,42.627945385103644,8.75902030989589,7431367,4128576,5750499
2022-03-25,8.245850563049316,40.80010223388672,8.839227676391602,8.33081203038435,41.7956257244898,8.840864451735994,8.122271050480538,40.68586244567996,8.732829473687307,8.244305929631006,41.72218541595677,8.798305170654276,5860178,5119946,5078832
2022-03-28,8.29373836517334,41.67322540283203,8.875240325927734,8.533174237168973,42.51370653756426,8.973453885214738,8.286014461039795,41.0938646810807,8.844139248407052,8.31999934459058,41.0938646810807,8.84741358008901,7444891,3252575,7486554
2022-03-29,8.75561809539795,44.341552734375,8.816312789916992,8.795780778353206,44.82299408155577,8.937442772265733,8.349349999173187,42.04042713945697,8.79830669694131,8.400326590399258,42.4239491095436,8.875240615197024,10283790,5435672,6473095
2022-03-30,8.601142883300781,43.31338882446289,8.80649185180664,8.750983388622515,44.10490866914518,8.822860389544246,8.53317458660001,42.88090563607288,8.695182516956299,8.741714850601124,44.039630126037686,8.79830719267181,7221399,3173862,6893661
2022-03-31,8.408049583435059,42.37498474121094,8.760658264160156,8.652119362810147,43.501068389595,8.827770746185417,8.346259821815446,42.130184760118915,8.727919630406188,8.621224482000342,43.26442705899243,8.822859638909526,6834991,3219374,5864346
2022-04-01,8.434310913085938,42.17914581298828,8.821222305297852,8.528540192971656,42.758509647528186,8.85887126341405,8.415773836513512,41.983307059657186,8.708276992013134,8.45439262327405,42.35866726420917,8.75738337847364,4057295,3136950,4840788
2022-04-04,8.391057968139648,41.8935432434082,8.763932228088379,8.471384806428615,42.21178352869414,8.844139699073663,8.309186496282367,41.26522132328954,8.709914728701385,8.465205535563284,42.170984050826824,8.839229372098494,4944209,2910334,5691603
2022-04-05,7.96934175491333,39.984100341796875,8.760658264160156,8.363252026492571,42.02410546127631,8.795032892963437,7.862754676954546,39.80457889518644,8.67226535798202,8.341625684199254,41.82010494932837,8.760658264160156,12861114,5970046,6011307
2022-04-06,7.774704456329346,38.59281539916992,8.881787300109863,8.040400588788945,39.9800195045218,8.881787300109863,7.638767122877857,37.98897562629961,8.723008377600333,7.969342286545466,39.76377945966416,8.747561569777178,10381340,7066223,7991039
2022-04-07,7.636449337005615,37.99305725097656,8.888334274291992,7.85966471684738,38.882499625963284,9.006190687795593,7.636449337005616,37.96857507233232,8.865417857851279,7.800964960265796,38.60913656857499,8.876876066071635,10729335,5211726,6956138
2022-04-08,7.634905815124512,39.04161834716797,9.032381057739258,7.790152923298374,39.457778015241715,9.068392456278149,7.534497256021819,38.523455311953775,8.906339992055347,7.669662652375142,39.24969662480448,8.907976767370952,14056365,4548373,6258061
2022-04-11,7.729907035827637,39.77602005004883,9.083124160766602,7.830314848569937,40.62466295033672,9.13386809790863,7.60941677662638,39.32313865195293,9.022559571789204,7.692832883275841,40.057541760433004,9.022559571789204,8919309,3231849,6088876
2022-04-12,7.65962028503418,39.747459411621094,9.08967399597168,7.7654354147352915,40.37578136845002,9.08967399597168,7.481974909236076,38.462255550507415,8.927621497883738,7.621001500897884,38.95593953378793,9.034019720951381,8462072,4048410,7062803
2022-04-13,7.692832946777344,39.92290115356445,9.11913776397705,7.694377580381072,40.27378229709509,9.187887020753992,7.52291072830174,39.474100631988335,9.045477399983481,7.554578295250477,39.64138255258357,9.061845936130952,8312344,2732176,5872350
2022-04-14,7.71136999130249,40.396183013916016,9.214077949523926,7.739175605830824,40.77562409785001,9.245178246858762,7.639539004585649,39.94330161977541,9.079852203965396,7.723727796673278,40.004502397081055,9.088036862463403,8337316,3045221,9153069
2022-04-19,7.762346267700195,40.59202194213867,9.142053604125977,7.870477981042819,41.044903338245184,9.238630380930987,7.685108698233705,39.61281883940024,9.142053604125977,7.753077729900534,40.184020908731064,9.184612888159776,5947080,3412914,5516493
2022-04-20,7.990968227386475,41.80378341674805,9.115863800048828,8.153166533820746,42.701387512992056,9.174792405833609,7.777793331404062,40.58794214122576,9.07494206776341,7.811778215497524,40.7266609914958,9.135506668643755,8887367,4927145,6609544
2022-04-21,8.123815536499023,42.758506774902344,9.071666717529297,8.210321635682787,43.215465910509124,9.150238183088039,8.014139199869016,41.95066341148219,9.065119615754018,8.048123344231216,42.18730474259322,9.142053525337015,7176650,3948277,6230393
2022-04-22,8.103734016418457,42.211788177490234,9.08967399597168,8.167069143026882,42.95434996253617,9.133870060856388,7.986333773533378,41.893547857156406,8.97836544593108,8.063570600975456,42.05674889939967,9.024198286473442,8313543,3333002,6091340
2022-04-25,8.057393074035645,41.49370574951172,9.114226341247559,8.194875041820474,42.366827751898775,9.153512075492678,7.96779769480701,41.199947606780434,8.996369919044154,8.040400631042877,41.510026165130284,9.053661744906945,10391113,3460198,6967473
2022-04-26,7.946171760559082,41.159141540527344,9.20753002166748,8.17633912326701,42.30970428580518,9.27300572826789,7.946171760559081,41.159141540527344,9.043840755166457,8.150078140614701,42.105703776977194,9.12241144698055,8571662,3419503,8661092
2022-04-27,7.867388725280762,40.59202194213867,9.256636619567871,8.032676299193508,41.493703852433384,9.289374470843972,7.782427988019157,40.31866199682778,9.088036256203383,7.955439466208063,41.354984995219205,9.107679123075432,7003512,5309178,7216202
2022-04-28,7.88129186630249,40.35946273803711,9.264820098876953,8.114547734381613,41.62426535854039,9.322111921547247,7.790151858694654,39.718901220094416,9.210802607565931,7.955439431894476,41.403947532884494,9.26154654804959,5925201,3204739,6984003
2022-04-29,8.014140129089355,40.559383392333984,9.26318359375,8.085198429425349,40.84906374656889,9.320474637560057,7.893649871572835,39.975941802029666,9.197707892100812,7.955439633900476,40.57978157590499,9.313927535714297,7809817,3437157,8332338
2022-05-02,7.890559673309326,39.824981689453125,9.217350959777832,7.978610413921856,40.62466335283169,9.348302365932906,7.6472625822164595,39.28233956018882,8.475837802866184,7.973976513327957,40.44922278144551,9.2108030772573,8243273,3142553,7935451
2022-05-03,8.097556114196777,41.87722396850586,9.376130104064941,8.136174899225475,41.89354438265673,9.376130104064941,7.92763390202574,40.64914004065934,9.215714393719736,7.955439515637449,40.80010153695432,9.215714393719736,8554348,3913067,7456336
2022-05-04,8.032676696777344,41.624267578125,9.415414810180664,8.162435495989554,42.94619327935684,9.489075171007327,7.994058646669217,41.60795027467375,9.345028780868304,8.131540613947797,42.268910012488554,9.361397316312036,6671245,3222145,6780078
2022-05-05,7.710596561431885,41.37130355834961,9.497259140014648,8.071294620588999,43.49290759198776,9.562734838103525,7.702100709171108,41.24890200868557,9.431783441925772,7.955439009466367,43.41946728474948,9.469431617087526,16018483,3557168,6200769
2022-05-06,7.696694374084473,41.28154373168945,9.47270679473877,7.817956574514753,42.19546515383994,9.521813182427076,7.6264080254684705,41.102022285038174,9.418689299962457,7.692832422042535,41.51818507267509,9.47270679473877,9544969,3133331,6886043
2022-05-09,7.64648962020874,40.67770004272461,9.528361320495605,7.773159140884153,41.82826278312454,9.536545978840412,7.627953281912458,40.67770004272461,9.444879522548929,7.684336455019043,41.14282095185645,9.462885614801108,7044642,2879032,7732351
2022-05-10,7.685108661651611,41.55082321166992,9.593836784362793,7.873567947224891,42.38314568261236,9.652764605789683,7.6843367131840115,41.14282218352956,9.490712121200787,7.723727446201027,41.444745185570014,9.518539646658903,6905548,4506868,8751027
2022-05-11,7.845762252807617,42.55451202392578,9.548005104064941,7.906007379299482,42.72587172294267,9.641307564335703,7.668116876946606,41.58346750389458,9.505445813228436,7.723727366312614,41.77114761893228,9.566010417512041,7930458,4616314,8070866
2022-05-12,7.771615028381348,41.95066833496094,9.559462547302246,7.804054543314465,42.40763063699908,9.667497541441167,7.600148179058215,41.11018715807035,9.49726039175996,7.695150141785255,41.501867797188325,9.50217071852446,8630986,3926995,7152544
2022-05-13,7.944626331329346,42.7421875,9.548005104064941,7.986334383383205,42.986987488140976,9.646218672026405,7.787061924377382,42.105703795472586,9.534909337244436,7.848851685686215,42.448426269110534,9.600385049218746,5541611,2968459,5857524
2022-05-16,7.919909477233887,42.6850700378418,9.593836784362793,8.007960212921896,43.05226848456828,9.659312488406876,7.85657508644048,42.089388891408866,9.534908182403944,7.907551673082589,42.46474910212536,9.534908182403944,4907163,2924645,6113818
2022-05-17,8.136175155639648,43.65611267089844,9.597110748291016,8.205688086971557,43.925394860022294,9.662586455151985,8.000237086981864,42.995149844431616,9.541456475512392,8.03267660225517,43.101230989795646,9.64130681139557,7117735,3029523,5377124
2022-05-18,8.082108497619629,43.525550842285156,9.566009521484375,8.197964855459048,44.023312606509556,9.613479915565135,8.065116791613159,43.20731053081077,9.536546000228158,8.187151683785086,43.61531156866017,9.603658481635735,6688020,3012460,5867333
2022-05-19,8.0110502243042,43.40314865112305,9.45142650604248,8.0110502243042,43.41946906593448,9.57583002281243,7.8720236256459035,42.456586381666135,9.40886722333731,7.878202159999738,43.02778844886274,9.544728948486965,6109468,3457011,7935751
2022-05-20,8.028042793273926,43.82746887207031,9.479254722595215,8.148533054174422,44.202829063832716,9.510355801755416,7.992513273812046,43.362347957755865,9.417052564274814,8.114548168325303,44.03963114588437,9.45306475095085,7166122,4626704,7577498
2022-05-23,8.329268455505371,45.649234771728516,9.57255744934082,8.329268455505371,45.649234771728516,9.57255744934082,8.111458910819001,43.542819649860945,9.492349201961838,8.15007769755268,44.31794430412375,9.511992069913099,8169941,5302162,7353826
2022-05-24,8.282925605773926,45.26386260986328,9.669134140014648,8.326178292524643,45.70178697463278,9.669134140014648,8.19487486209533,44.45808004131657,9.567646250086353,8.26438852956874,44.84345562061629,9.605295210052908,6200397,3369613,6765569
2022-05-25,8.387967109680176,45.43027114868164,9.624938011169434,8.469838573194785,45.96453939043589,9.77062118175636,8.306095646165566,44.878488873087456,9.624938011169434,8.387967109680176,45.82440373203294,9.739520104769944,8936221,3151779,7121456
2022-05-26,8.618135452270508,46.1572265625,9.64130687713623,8.645941066742816,46.36742837677239,9.73788366249448,8.404960547833644,45.281377873803976,9.633122999121802,8.417318353179532,45.535374795389245,9.660949745434857,8591848,2108082,4762224
2022-05-27,8.692283630371094,46.90169906616211,9.57910442352295,8.724723147900479,46.90169906616211,9.6789547488497,8.557890922553858,45.97330154585694,9.57910442352295,8.679925824158776,46.40246555476464,9.665859764968339,9479893,2563006,5269074
2022-05-30,8.81665325164795,47.55858612060547,9.489075660705566,8.908652939297612,47.95271872353905,9.56928390816816,8.736578606957945,47.015560834951316,9.346666038708456,8.81665325164795,47.21700564509563,9.556188142499012,11180712,2559104,6996833
2022-05-31,8.78598690032959,46.516326904296875,9.533271789550781,8.854134881022821,47.55858569735873,9.54964110648485,8.755320065301232,46.37619124017849,9.4481532147704,8.80813503467429,47.44472442616949,9.457974648824443,12355578,5405021,16062208
2022-06-01,8.63265323638916,46.27984619140625,9.518539428710938,8.888208561266655,47.23452142351649,9.597110115658394,8.612208680416883,46.21853704870082,9.490711903889993,8.864356850094993,47.10314277994902,9.566009039869789,8190527,3000173,7246550
2022-06-02,8.61732006072998,46.1572265625,9.45142650604248,8.692283160398077,46.568873174240764,9.564371814432722,8.600282660283064,45.955781765031624,9.410503998744138,8.663319904593504,46.51632439122147,9.559461488212236,3997717,1999794,6084988
2022-06-03,8.527024269104004,46.034610748291016,9.457974433898926,8.705912918539333,46.60391042180153,9.46615909217997,8.521912723823796,45.86819735021591,9.392498728714518,8.675246084022078,46.48129213338689,9.464522316630156,4280758,2198101,5394355
2022-06-06,8.653098106384277,46.66522216796875,9.40068244934082,8.731468365530091,47.16445570783479,9.49398567116162,8.60369110464827,46.3411590532184,9.346664958924967,8.617320538328409,46.55136423157682,9.49398567116162,5038342,2336664,7142524
2022-06-07,8.532135009765625,45.93826675415039,9.409162521362305,8.641172102112048,46.577635928866506,9.421034160183554,8.438431740885791,45.67551280224069,9.366763464702952,8.603690957037715,46.42873990675575,9.40407502273666,7103159,2277614,7796385
2022-06-08,8.504876136779785,45.61420440673828,9.198864936828613,8.561098260545005,45.82440623527655,9.407467769654188,8.416283600860288,45.08869315319697,9.170034157247049,8.525320693128592,45.63171844153495,9.395596129468574,6889033,3029462,9191241
2022-06-09,8.355802536010742,44.834693908691406,9.202256202697754,8.545764855579282,46.04336605447129,9.237871118575615,8.344728062284483,44.62449209096304,9.16324881243053,8.450358004463398,45.41275391909089,9.175120451056483,8262559,2837990,5530037
2022-06-10,7.861729145050049,42.566246032714844,9.159857749938965,8.271469231884442,44.4931138657932,9.220911779936634,7.804654824269364,42.2597003201991,9.020788934269346,8.271469231884442,44.41428734813234,9.197168501121164,14718858,4828542,8072315
2022-06-13,7.510766506195068,40.875858306884766,9.242959022521973,7.743321501014586,41.8743286578272,9.302318026950008,7.436654788174102,40.61310435815159,9.153073408113835,7.743321501014586,41.58967715457553,9.302318026950008,11657161,5468632,7871493
2022-06-14,7.524395942687988,41.45830154418945,9.210738182067871,7.61128489885786,41.99695001845176,9.361677851390862,7.421321780835611,40.80141495372701,9.209041540156232,7.6036175811230065,41.6028173959547,9.239568964142139,6972076,3826672,5258107
2022-06-15,7.710951328277588,42.29035568237305,9.22599983215332,7.8438401329689444,43.36326903734165,9.29722966662825,7.702432627682193,42.158977036781984,9.195472413652025,7.770580607669349,43.33261446551677,9.202256553995012,7998931,3914498,6925007
2022-06-16,7.584024906158447,41.620330810546875,9.254831314086914,7.7092471962644185,42.3166289264253,9.295534541856105,7.475840016018108,41.29188754658211,9.175121500284597,7.7092471962644185,42.23342557150064,9.205648921111491,7333998,2977303,7502446
2022-06-17,7.656432628631592,41.813018798828125,9.275181770324707,7.791025008271699,42.92096688010634,9.326060798685923,7.582321722187961,41.57215906763822,9.175120355126582,7.644506772991835,42.08452976006292,9.232782714806147,15108565,6469429,13742334
